theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-3.7889627E-01,8.5024017E-01,9.1883882E-01,7.2106182E-01,2.5191237E-01,-1.5464294E+00,6.7712599E-01,9.9263196E-01,7.583366E-01
-1.0128639E-01,-1.1184524E+00,-1.1454228E+00,-1.3785217E+00,-9.7562167E-01,-4.4346869E-01,-1.5336759E+00,1.3083743E+00,1.0692024E+00
4.2287529E-01,1.4611531E+00,5.5829155E-01,4.3084144E-01,-1.301351E+00,-1.5205563E+00,2.7692649E-01,-1.3025023E+00,5.8057535E-01
9.8242869E-01,-2.2899433E-01,-7.3121353E-01,-2.1893591E-01,-3.8718489E-02,8.6584527E-01,-1.5368656E+00,-5.3882314E-01,1.0227151E+00
-5.3200431E-01,-2.5673516E-01,4.0459838E-01,-8.5091374E-01,-4.319631E-01,4.0421216E-01,7.4889705E-02,1.211168E+00,6.7384858E-01
-4.2366974E-01,-1.5411007E+00,-1.4631837E+00,-7.7740993E-01,2.1687089E-01,1.4705074E+00,-1.1073898E+00,-1.4194456E+00,1.1060168E+00
1.3731749E+00,1.1514401E+00,6.5926792E-01,-4.4864715E-02,7.0156716E-01,-9.2029427E-02,-1.1060553E+00,6.3191496E-01,7.1492906E-01
8.1088654E-01,4.3693202E-02,-8.1399659E-02,-5.9034085E-02,8.4197173E-01,-1.0749916E+00,-6.6848026E-01,-1.1301046E+00,8.3561621E-01
3.4113622E-01,-7.8103866E-01,-1.4912692E+00,5.5741348E-01,1.2854836E+00,-8.4237953E-02,-8.1241456E-01,4.0113377E-01,1.2022216E+00
6.9939725E-02,-1.342723E+00,-1.3469637E-01,2.190558E-01,3.9025103E-01,1.0710114E+00,-8.898416E-01,-2.5230063E-03,1.1253365E+00
5.213088E-01,-1.0850224E+00,1.246357E+00,-2.7582638E-01,-6.9633167E-01,-8.3686136E-01,1.5549199E+00,-1.5634625E+00,2.340375E-01
-2.6488139E-01,9.7468909E-01,-6.182874E-01,1.1767848E+00,-8.136896E-01,-2.1858212E-01,-1.3703033E+00,-8.3306975E-01,8.1931664E-01
-2.2476193E-01,1.3354743E+00,8.3212373E-01,-1.2452683E+00,-3.2833779E-01,-1.1878659E+00,3.2741697E-01,6.7522948E-01,5.2060247E-01
-1.3794113E+00,-1.3627772E+00,-8.6696481E-01,6.645054E-02,1.4050632E+00,3.59093E-01,-1.1732829E+00,1.1492091E+00,1.2007319E+00
1.188027E+00,1.1558418E+00,-3.7082235E-01,1.5688297E+00,-4.551327E-01,2.7661538E-01,4.1168119E-01,2.4521103E-01,4.0267649E-01
-7.9333282E-01,-1.3754849E+00,5.0854523E-01,-6.6870677E-02,3.6281901E-01,-4.8250623E-01,1.3386766E+00,-5.0777337E-01,8.1306446E-01
-6.2555829E-01,1.2054706E+00,-1.1538469E+00,7.9470731E-01,6.7811114E-02,-1.0315091E+00,-9.4867525E-01,1.5601594E+00,8.4496539E-01
1.1524117E+00,2.1303145E-01,3.47372E-01,-1.4062681E+00,-6.967478E-01,-1.2652212E+00,-8.0226149E-01,-1.2750701E+00,2.7309673E-01
6.6496804E-01,-9.9600211E-01,1.2019726E+00,-9.4577554E-01,-1.5244991E+00,8.6794753E-01,1.0675123E-01,-1.2997204E+00,2.9732884E-01
1.4727106E+00,-1.4017804E+00,1.1121682E+00,8.092485E-01,5.7309808E-01,1.1794767E+00,3.1853169E-01,-9.0700589E-01,4.1272978E-01
-7.6136913E-01,-9.19075E-01,-2.6565305E-01,1.0850121E+00,-6.372661E-02,1.5705251E-02,2.8828489E-01,-1.0404046E+00,5.5687985E-01
-6.2410406E-01,3.1757379E-01,-6.277306E-01,-1.1475376E+00,2.2996567E-01,6.4377471E-02,8.6835589E-01,2.4457013E-02,1.1565505E+00
4.6088631E-01,-1.0317278E-01,-7.9999271E-01,-4.2645651E-01,8.7400227E-01,1.2842777E+00,-1.3820861E+00,-4.9962808E-01,1.1301818E+00
-1.0513418E+00,1.3421312E-01,5.3909307E-01,-1.481668E+00,-7.311152E-01,-1.0274011E+00,2.154129E-01,2.2803556E-01,5.1631235E-01
1.5562179E+00,5.643626E-02,1.8405672E-01,1.0105143E+00,-1.084263E+00,-1.3376974E+00,1.3298787E+00,-1.4932735E-01,3.4301166E-01
-1.546328E+00,-2.3676206E-01,-1.0274454E+00,2.6436954E-01,1.1712968E+00,-1.4428545E+00,-1.160275E+00,3.877245E-01,4.8374378E-01
1.2609205E+00,1.1379795E+00,1.0596634E+00,1.0468004E+00,7.6656156E-01,-1.0149628E-01,-8.7550664E-01,8.225309E-01,6.8533913E-01
-8.9389002E-01,6.0783566E-03,7.3563063E-02,6.5514143E-01,-7.1290761E-02,3.6908567E-02,5.7991213E-01,1.2691466E+00,8.778612E-01
-5.135195E-01,-1.5136183E+00,-1.4131034E+00,-3.2019824E-01,-1.237015E+00,1.4285264E+00,1.3627017E+00,-8.6773961E-01,1.3816404E+00
-7.6714657E-01,1.2353613E+00,4.1125072E-01,-2.3664006E-02,5.4874388E-01,1.1921626E+00,7.1680213E-01,-8.265307E-01,5.8099884E-02
-3.362307E-01,-6.8886076E-02,3.8705944E-01,1.2613249E+00,-9.7771055E-01,-4.0192109E-01,-7.1444725E-01,6.2126275E-01,8.7955017E-01
6.9587027E-01,1.4794099E+00,-9.3033189E-01,-3.7916394E-01,1.2899259E+00,-6.6357856E-01,-5.4786765E-01,-1.0909465E+00,1.1596763E+00
-6.5780069E-01,-1.2636396E+00,-3.8146366E-01,-1.4584992E+00,-3.4564701E-01,-1.1092485E-01,-3.5141435E-03,-1.2027533E+00,1.0162514E+00
-3.9156956E-01,-8.2438203E-01,7.3092765E-01,8.5104321E-01,-4.8440601E-01,-1.3494582E+00,6.2804985E-01,1.4732526E+00,8.0733398E-01
5.2705281E-01,-9.6510815E-01,1.0737438E+00,-1.8818526E-01,-1.5453168E+00,-1.1860496E+00,-1.1751394E-01,-1.0774509E+00,5.7335304E-01
-1.1147459E+00,-5.2973997E-01,1.1032862E+00,7.5420008E-01,-5.9379553E-01,-5.2999937E-01,1.0050201E+00,-5.765194E-01,4.9940843E-01
9.2499404E-01,-6.6073184E-02,1.2506214E+00,-4.8565656E-01,9.1834869E-01,-1.284245E+00,-9.7114311E-01,-8.8974199E-01,5.5000425E-01
-1.3672139E+00,-1.5098039E+00,-1.2028221E+00,-5.720993E-01,4.1687319E-02,-1.5648383E+00,-1.4283701E+00,8.7400315E-02,9.9137333E-01
-1.1558065E+00,-6.3107131E-01,3.1777408E-01,1.1421279E+00,6.3604084E-02,1.1768494E+00,1.4354538E+00,-1.3282647E+00,8.0309532E-01
-1.1725958E+00,-3.9872764E-01,1.2152608E-01,6.1181727E-01,8.5234526E-01,-1.6025689E-01,1.3817244E+00,1.1914026E-02,3.514156E-01
-6.0646943E-01,-3.9832792E-01,4.5355682E-01,3.8012443E-01,-2.9566064E-01,-1.0926307E+00,-1.1305723E-02,-8.2289392E-01,8.8256967E-01
1.536435E+00,3.6563309E-02,1.4257697E+00,-1.2481901E+00,8.3115883E-01,-1.2357859E+00,-1.5197234E+00,-1.0871925E+00,3.7684948E-01
-1.028646E+00,-1.2326228E+00,-1.1576825E+00,1.225413E+00,-1.3760725E+00,-7.8418534E-01,-8.4370337E-01,-9.4174416E-01,9.3846488E-01
-2.6846657E-01,-1.0296614E+00,-1.287303E+00,-7.6463329E-01,7.5386416E-01,-8.2189419E-01,1.0267196E+00,-5.5037096E-01,1.3266893E+00
-7.9058358E-01,1.5154873E+00,4.4627377E-01,1.0638863E+00,1.5175197E-01,7.2396297E-03,-6.9179672E-01,-1.2358722E+00,6.1921023E-01
-1.5428238E+00,-1.2385991E+00,1.5415654E+00,-1.2083156E+00,-4.77817E-01,-8.4565635E-01,6.9582901E-03,9.0592276E-01,6.1756209E-01
4.6571409E-01,-9.4229298E-01,3.7492892E-01,-9.0564163E-01,-7.594564E-01,-3.8113023E-01,7.0905383E-01,-1.4558212E+00,6.1893558E-01
1.5494936E+00,-3.4957891E-01,-6.0447767E-01,-1.0240493E-01,1.0730097E-01,5.1720767E-02,1.0068601E+00,-1.2638188E+00,6.5402689E-01
-1.4644506E+00,-5.9446983E-01,4.5452515E-01,4.7303362E-01,1.3322962E-01,-9.5022992E-01,-1.4623152E+00,-6.9450795E-01,8.5122948E-01
1.3572065E+00,-9.8983185E-01,-1.149181E+00,-1.0950326E+00,-7.6527395E-01,1.3428179E+00,-4.5219552E-01,1.5632222E+00,5.8267559E-01
-5.3540527E-01,-1.3708144E+00,2.2595471E-01,-7.6368106E-01,-2.7898386E-01,-4.603897E-01,-5.374117E-01,-6.3279407E-02,8.6496908E-01
-1.034982E+00,1.1633226E+00,-5.6465896E-01,1.3600683E+00,1.5161104E+00,-2.6969655E-02,-1.9951028E-01,1.4629103E+00,1.0432523E+00
5.6472251E-02,-1.3090931E+00,5.2833755E-01,4.4025349E-01,-1.9055483E-01,-8.8964594E-01,-1.0898417E+00,1.029615E+00,6.477278E-01
3.6813381E-01,-1.3550243E+00,-1.5131623E+00,8.8971767E-01,-1.3721551E+00,-1.4397926E+00,-1.483909E+00,8.4644323E-01,1.3958503E+00
1.4290918E+00,-4.8779434E-01,-5.2689416E-01,-4.9613899E-01,6.2105498E-01,1.0944356E+00,1.0452322E+00,1.0398556E+00,9.0423025E-01
1.2694279E+00,1.1973238E+00,6.3961741E-01,-8.2118183E-01,-1.4413108E+00,1.5471614E-01,-5.6932031E-01,1.7333539E-01,3.0298265E-01
7.1862653E-01,1.519732E+00,-4.8018744E-01,-5.8643646E-01,7.0957979E-01,-9.2448645E-01,7.2481975E-01,9.9145878E-01,1.0108726E+00
-1.4677442E+00,9.8820272E-01,2.4122543E-01,-1.0614117E+00,4.2184285E-01,4.7357736E-01,-1.050709E+00,4.4022285E-01,7.7982827E-01
-5.906982E-01,-8.7723976E-01,-1.5203373E+00,-1.1827801E+00,-6.6177468E-01,-1.3810195E+00,-3.7330885E-01,3.7471284E-01,1.0847536E+00
-4.3178393E-01,-2.7431044E-01,1.4054824E+00,1.0123875E+00,-1.2091073E+00,-7.0901936E-01,-4.4125602E-01,-1.0946452E+00,4.9892138E-01
8.6505066E-02,1.5224485E+00,3.0738383E-01,3.3140211E-01,1.4962352E+00,-4.2751037E-01,1.1103336E+00,-5.3554413E-01,7.0861719E-01
-6.6674824E-01,-4.7954707E-01,1.4216379E+00,-1.6858687E-01,-1.2243046E+00,-3.444084E-01,3.1710659E-01,-2.2723702E-01,5.993454E-01
2.3318384E-02,-1.5624883E+00,-1.4856346E+00,2.7704198E-01,5.4511789E-01,1.4832878E+00,1.4693919E+00,1.0040132E+00,6.5919576E-01
-7.8700372E-01,-1.6751325E-01,3.1846996E-01,4.0432351E-01,9.1214955E-01,1.081091E+00,9.9342634E-03,9.5627742E-01,7.5251462E-01
-1.0664015E+00,-5.2816664E-01,-7.491993E-01,2.0027598E-01,-4.7468043E-01,-1.0746721E+00,4.6075443E-01,-2.3335206E-01,1.0908598E+00
-2.2349437E-01,1.2441981E+00,-2.8934768E-01,1.3926664E+00,-1.4502078E+00,-9.9835156E-01,-1.2611895E-01,-1.2405237E+00,5.5184647E-01
1.075012E+00,7.9688237E-01,1.1904436E-01,-1.4624204E+00,-1.1660859E+00,-4.8271287E-02,8.9385521E-01,1.2686394E+00,4.4570043E-01
4.2796791E-01,5.9255712E-01,-4.1594243E-01,9.2167119E-01,-1.1515176E+00,-7.6461389E-01,-7.1534455E-02,3.3887813E-02,6.311566E-01
-1.3905798E+00,2.5874645E-01,-7.0068921E-01,-6.6564001E-01,-1.3453676E+00,1.389938E+00,9.5039923E-01,9.2420965E-01,9.5193096E-01
-1.1662046E+00,7.8738169E-01,1.3472617E+00,-2.002785E-01,-1.5501553E+00,-1.9481091E-01,1.5028874E+00,1.1574271E+00,3.7535351E-01
-4.9601371E-03,1.1357293E+00,-1.1727823E+00,-1.4350549E+00,-2.3235323E-01,-6.4747299E-01,6.2394699E-01,1.3559057E-01,8.4357437E-01
1.457977E+00,-1.1525918E-01,-6.0004801E-01,-9.6020862E-01,-1.6104061E-01,3.9836316E-01,4.0747207E-02,1.2160164E+00,8.5307442E-01
-2.038202E-01,1.2016192E+00,-4.9442154E-01,1.3523766E-01,1.443345E+00,5.5576847E-01,-2.8897046E-02,1.5267179E+00,1.1315935E+00
-1.2701922E+00,1.4569391E+00,-2.3019051E-01,1.5678192E+00,-1.078754E+00,8.4574874E-01,1.2742019E+00,-9.8058342E-01,9.0463497E-01
-9.9799501E-01,1.2022766E+00,-1.5113492E+00,-1.3413554E+00,-4.8770574E-01,-1.2077275E+00,-7.2603229E-01,1.2959224E-01,9.0584301E-01
-3.389994E-01,-6.1734456E-02,-1.469095E+00,-9.0619494E-02,-4.551904E-01,-4.463148E-01,-4.7881526E-01,9.3305136E-01,1.0372685E+00
1.2862235E+00,-8.4542856E-01,-1.303331E+00,6.3059789E-01,-6.0692727E-01,9.103545E-01,1.3123651E+00,-1.0363002E+00,1.005318E+00
2.6002029E-01,3.0583379E-01,1.2413647E+00,-1.2749191E+00,1.2466717E-01,7.7188618E-01,-2.0115377E-01,-1.0825796E-01,6.8294145E-01
2.0559339E-01,5.0286961E-01,2.998393E-01,1.2376115E+00,-1.6114614E-01,1.4549458E+00,-4.3770092E-01,-5.0946778E-01,2.4156483E-01
-3.4388026E-01,8.453001E-01,2.8447077E-01,5.156632E-02,-3.302327E-01,-8.8241149E-01,1.1706657E+00,1.3565404E+00,8.1978214E-01
9.3497941E-01,6.7677579E-01,-4.0380453E-01,-4.0443768E-01,9.7330313E-01,7.6901876E-01,-4.1604881E-01,8.369003E-01,1.0603377E+00
-4.7564888E-02,-1.1363374E+00,-9.026728E-01,1.0224282E+00,3.2820922E-02,3.8610135E-01,6.52893E-01,8.730705E-01,7.7770547E-01
-1.4585323E+00,-6.8110986E-01,-4.708623E-01,-5.6057742E-01,-1.299073E+00,-1.3249613E+00,-4.1043289E-01,-6.833214E-01,8.514719E-01
2.9591196E-01,5.5022328E-01,-1.1070283E-01,1.1741621E-02,5.4948202E-01,-1.0162525E+00,7.9185869E-01,1.0799811E+00,9.5387638E-01
2.5107004E-01,-1.2460891E+00,-7.5956467E-01,-5.7891035E-01,-1.1380853E+00,6.8320471E-01,9.8254938E-01,-8.8023574E-01,1.0449495E+00
5.7524076E-01,-1.1636091E+00,1.4290673E+00,-2.3372443E-01,1.3582977E+00,1.004822E-01,1.4964942E+00,-3.6229105E-01,4.0885267E-01
1.3908841E+00,-3.639431E-01,8.5771414E-01,-1.215756E+00,-1.0449029E+00,-1.372468E+00,-1.338595E-02,-6.1914378E-01,3.5593457E-01
-2.4854898E-03,-1.1083852E-01,-1.1671536E+00,-2.9290857E-01,-1.7946853E-01,-1.4966173E+00,1.2170118E+00,-9.9471799E-01,9.0231064E-01
-9.329221E-01,1.0143629E-01,-2.4604211E-01,-3.870246E-02,-3.9869504E-01,1.0846572E+00,-5.9282749E-01,1.3308479E+00,9.1553735E-01
6.7238236E-02,-1.0450602E+00,-8.9373326E-01,-1.6256044E-01,1.4964843E-01,-8.2863245E-01,1.4803436E+00,-5.7934782E-01,1.0605218E+00
-9.003179E-01,3.1842771E-01,-1.0204884E+00,1.0322546E+00,-1.2744725E+00,-1.4527334E-01,-1.2784619E+00,-1.3031392E+00,8.1133368E-01
1.4088089E+00,-1.4592795E+00,-1.3949917E+00,1.227832E+00,-6.8028131E-01,-5.9145622E-01,1.3850172E+00,1.3235804E+00,6.7991006E-01
-3.3345954E-01,3.0340308E-01,8.0641328E-02,-9.5032107E-01,-1.2323249E+00,-6.0552553E-01,-1.217189E+00,-2.0228784E-01,6.2603417E-01
1.4672526E-01,4.9067909E-01,1.3123642E+00,-1.8911613E-01,8.3508178E-01,-1.4490001E+00,7.556485E-01,-6.4848723E-01,7.1621971E-01
-1.3886789E-01,1.6270769E-01,-2.1622576E-01,8.1689376E-01,-1.4164582E+00,2.8156269E-01,-1.2747934E+00,-9.3992547E-01,5.3310818E-01
2.5068863E-01,1.4424536E+00,7.1631875E-01,7.7349344E-01,5.7623218E-01,9.8556521E-01,2.0909751E-01,-1.3994598E+00,1.6322441E-01
4.4803455E-01,-3.5328605E-01,5.8613312E-01,1.9382773E-01,-7.9585834E-01,-1.2235916E+00,-1.1403897E+00,3.8250039E-01,6.6404051E-01
-2.8083494E-01,-6.8563624E-02,-8.9523867E-01,-1.6900013E-01,9.1034325E-01,-3.9190454E-02,3.2629704E-01,9.8553769E-01,1.2060943E+00
-1.3207062E+00,6.156756E-01,-1.1890747E+00,-3.8545355E-01,5.8276094E-01,1.0604963E+00,-1.1464087E+00,1.4555146E+00,1.1609474E+00
1.3843321E+00,-7.4637903E-01,-1.1078075E+00,-3.5377532E-01,-1.0227227E+00,1.5059513E+00,-3.0322544E-01,-7.4854628E-01,8.9152041E-01
-1.6567348E-01,-1.2901535E-02,1.299698E+00,1.1331022E+00,-1.2472708E+00,-1.2884472E+00,-6.4676319E-01,1.2612111E+00,6.4749268E-01
-1.0230268E+00,-6.6209986E-02,5.299356E-01,-2.8625469E-01,9.6752106E-01,6.6277907E-02,-2.3834064E-01,8.4941662E-01,8.8890015E-01
-7.5089266E-02,-6.6744013E-01,2.1253537E-01,-1.3042845E+00,2.428756E-01,-1.332615E+00,-2.6043709E-01,7.481351E-01,1.6047541E-01
8.9496002E-01,9.6114241E-01,9.1087049E-02,9.2322625E-01,1.0813063E+00,-8.4670075E-01,-9.2763928E-01,1.2528737E+00,4.5841886E-01
-3.5256719E-01,-1.4895351E-01,9.4440478E-01,3.3753635E-01,-5.9901107E-01,9.1518441E-01,8.9104129E-01,-1.0474558E+00,3.185422E-01
-5.5302309E-01,3.8774079E-01,1.2851033E+00,-7.4293475E-01,1.2254368E+00,2.6673132E-01,-2.4119811E-01,8.9586437E-01,7.155482E-01
1.313668E+00,1.0963101E+00,2.8101812E-01,1.3264642E+00,-3.6432804E-01,-9.9487222E-02,-1.1620636E+00,-8.6105256E-01,6.9278448E-01
-2.950324E-01,2.4269706E-01,1.2577341E+00,1.141934E+00,-2.9727545E-01,-7.5445358E-01,4.7862925E-01,-1.534572E+00,1.6324873E-01
-1.1763095E+00,1.2222446E+00,-1.0402366E+00,4.9535155E-01,-1.1761122E+00,-6.3337944E-01,-1.2969939E+00,9.2442824E-01,1.2101238E+00
-1.9179601E-01,-6.090729E-01,-2.9424725E-01,1.5296576E-01,-1.7205992E-02,-1.4924177E+00,9.3412872E-01,-1.4517571E+00,9.3567433E-01
-2.4140694E-01,-1.3793393E+00,-5.4676923E-01,1.0726802E+00,-1.5457954E-01,-5.8877366E-01,1.3628797E+00,1.0688599E+00,7.4076858E-01
-1.5304013E+00,-7.4367557E-01,-3.9196864E-01,-1.0647489E+00,7.8803345E-02,4.9791739E-01,5.6671732E-01,7.0230199E-01,1.2089377E+00
-1.2348224E+00,1.4418442E+00,1.029308E-01,-7.2262858E-01,-1.3042734E+00,-7.052862E-01,-4.9093679E-01,6.2590684E-01,6.2763771E-01
-2.9848468E-01,-1.1700133E+00,-1.0596244E+00,1.7864727E-01,1.1101386E+00,-5.1600915E-01,-1.3522846E+00,1.5640588E+00,6.3383032E-01
4.913759E-01,-1.1859018E+00,5.8107285E-01,-8.3790482E-01,1.812907E-01,1.3715363E+00,-1.5651967E+00,1.4312654E+00,6.9255924E-01
-6.923802E-01,-1.1878849E+00,-1.1202476E+00,1.0935667E+00,-3.9214663E-01,1.5458618E+00,1.4354665E+00,1.0325333E-01,1.1672586E+00
-3.7477113E-01,3.9015998E-02,-4.3731513E-01,1.2587296E+00,2.5299102E-01,3.2789641E-01,-1.5461804E+00,1.2195125E+00,9.3896795E-01
1.1494109E-01,-8.5098406E-01,1.3714862E+00,-1.5927381E-02,1.4452196E+00,6.0146672E-01,6.0104331E-01,5.9556858E-01,3.7549519E-01
-2.6463948E-01,1.1822729E+00,7.0318249E-01,-6.5611501E-01,-9.8831438E-01,-7.9395971E-01,1.5146001E+00,6.0693408E-01,5.6194305E-01
6.9951835E-01,-1.1233369E-01,-2.8349846E-01,-3.3473656E-01,-9.9945694E-01,1.4047516E+00,-4.4064788E-01,-1.0262631E-02,5.4142073E-01
9.6527332E-01,1.0483794E-01,1.0374959E+00,6.7515919E-01,2.2312324E-01,5.9207177E-01,-1.2350375E+00,3.0354897E-01,6.3883403E-01
1.6419696E-01,-4.2226568E-01,1.3549795E+00,-3.2135211E-02,-1.0293206E+00,1.5262324E+00,-7.7257216E-01,-1.9892406E-01,2.7961977E-01
1.3400144E+00,-1.6139862E-01,-2.6509227E-01,2.5744152E-01,9.5936424E-01,2.8336193E-01,-4.1791221E-01,-6.620849E-01,9.9091395E-01
-4.552379E-01,-1.4322051E+00,-6.2747258E-01,8.4651851E-01,1.3812272E+00,-1.9046054E-01,7.5069345E-01,-1.3977431E-01,1.1941426E+00
-1.4053249E+00,-1.8887002E-01,3.9484583E-01,-8.365256E-01,1.0572938E+00,2.126662E-01,2.6878412E-01,7.2445678E-01,9.7817723E-01
-8.0228043E-01,-1.3299023E+00,1.1302058E+00,-8.5867067E-01,1.0890464E+00,-8.5169116E-01,-1.5554265E-01,-8.6804188E-01,7.2979058E-01
-2.1148173E-01,7.6316605E-01,1.2995427E+00,7.9878337E-01,6.8439696E-01,-1.2771541E+00,-4.0018499E-01,3.7633574E-01,7.5781976E-01
-1.2321331E+00,-5.9104002E-01,1.0620819E+00,1.1266248E+00,1.2889319E+00,1.3741944E+00,2.4072826E-01,1.0487163E+00,1.8477627E-01
9.1759249E-01,1.0634123E-01,-1.1876328E-01,8.0354889E-01,-1.344533E+00,-9.0446884E-01,-4.5139355E-01,1.4408843E+00,9.0285002E-01
-1.013202E-01,-2.8915883E-01,-1.1430705E+00,-4.6064018E-01,-9.0893186E-02,7.5908332E-01,3.7480838E-01,1.5465846E+00,8.9734595E-01
-1.4541015E-01,1.5137246E-01,-7.4734611E-01,-1.0951838E+00,-8.2774236E-01,-9.4384359E-02,5.1122277E-01,-9.0202024E-02,8.2272083E-01
2.5076008E-01,-5.7303517E-01,-5.5871806E-01,-1.625183E-01,-8.9363205E-01,1.8636441E-01,-1.3481201E-01,1.363831E+00,6.8937628E-01
-1.4927407E+00,1.1209052E+00,-1.5391968E-01,-1.4010282E+00,6.8058143E-01,5.8819301E-02,-6.971925E-01,8.4731102E-01,7.3768726E-01
2.6591253E-01,-1.0773261E+00,-1.3972851E+00,-8.4373163E-01,-6.807709E-03,-1.0256984E+00,4.2616852E-01,-8.3163836E-02,1.1484279E+00
-1.2945346E+00,1.520012E+00,-7.6503701E-01,5.5174285E-01,-1.3198302E+00,-9.9351302E-01,-2.1686521E-01,2.7413789E-01,9.8964923E-01
1.4276641E+00,-5.892261E-01,5.6167514E-01,-8.394244E-01,3.9934555E-01,-4.0841047E-01,-6.0614398E-01,-1.2809237E+00,7.0030463E-01
-7.3396254E-01,-8.2297591E-01,-4.1182589E-01,6.8675444E-01,1.3587186E+00,2.2524873E-01,7.2303082E-01,8.4990476E-01,1.1281745E+00
1.3259454E+00,6.7638233E-01,-6.2910861E-01,7.0529849E-02,-2.5347171E-01,1.3619302E-01,2.9868158E-01,-4.7248749E-01,7.6102792E-01
-1.2939917E+00,-1.4659952E+00,1.1724308E+00,1.0147382E+00,-9.9447852E-02,-1.2249992E+00,-3.2376867E-01,8.4904919E-01,7.8639979E-01
1.1271461E+00,5.3068958E-01,9.75553E-01,-1.002265E+00,-9.2761127E-02,1.4360786E+00,-3.414985E-01,8.5598314E-01,5.5707131E-01
1.4118013E-01,3.1829318E-01,1.4724944E-01,1.513169E-01,-8.0630996E-01,-6.8354865E-01,1.244309E-01,1.1558926E+00,7.9770421E-01
9.1204248E-01,-5.7875624E-01,-7.5370947E-01,-1.5069086E+00,1.1792898E+00,4.0221271E-01,-9.9064252E-01,-5.2193803E-01,1.0472863E+00
8.6744412E-01,-7.8527009E-01,-6.9341355E-01,9.0643102E-01,1.5512702E-02,-7.1835692E-01,7.1226398E-01,-8.858393E-01,6.9132734E-01
-9.981352E-01,-2.0372089E-01,1.1071774E+00,8.0339583E-01,-3.0205586E-02,-2.8420505E-01,1.5526514E+00,-2.9351895E-01,2.2716738E-01
4.4644491E-01,3.9901259E-01,6.7647082E-01,1.0846079E-01,1.2727311E+00,-1.413473E+00,1.3434715E+00,-8.7244414E-01,6.0478146E-01
1.2762893E+00,-1.0957009E+00,2.119011E-02,7.7670261E-01,-3.1271177E-01,4.8216869E-01,1.0994877E+00,-1.3557662E+00,2.0963213E-01
-2.012136E-01,5.7117811E-01,1.142212E+00,7.2326852E-01,1.3770837E-01,-1.4998685E+00,2.4102836E-01,-3.9080558E-01,6.6915952E-01
-1.4432463E+00,-9.166419E-01,-1.1157864E+00,1.1519784E+00,-8.8926875E-01,-1.5095441E-01,1.4506976E+00,8.0091375E-01,6.5447083E-01
-4.0302619E-01,3.6991532E-01,-8.5559489E-01,-3.3400421E-01,-1.3835944E+00,1.3161523E+00,-2.5326973E-02,-7.6716069E-01,9.0112475E-01
-3.8734034E-01,-4.5103736E-02,-9.1369176E-01,4.1732054E-01,-2.0036733E-03,6.1865017E-01,-1.5554326E+00,-5.734978E-01,1.0534869E+00
-6.4912522E-01,-9.3465617E-01,-3.1259517E-01,-1.2700132E+00,8.8178181E-01,-1.018356E+00,-9.6368358E-01,-3.7118921E-01,5.054214E-01
9.0366878E-01,-8.030644E-01,-1.044058E+00,-1.1313851E+00,1.2143541E+00,-1.1195095E-01,1.4217467E+00,6.2598231E-01,1.189121E+00
1.502351E+00,-8.2135222E-01,1.4529617E+00,8.71468E-01,-1.2783115E+00,2.5444314E-01,3.4363331E-01,-3.091752E-01,5.3184863E-01
1.0338537E+00,-3.0866999E-01,3.2740131E-01,6.5777909E-01,7.7074945E-01,7.1828855E-01,1.1978019E+00,-1.1333267E-01,1.9210647E-01
-1.6957336E-01,-1.0469973E+00,-1.4365633E+00,2.8612364E-02,1.1994599E+00,-8.649545E-01,1.3159643E-01,-9.7698094E-01,1.3716935E+00
-5.9492459E-01,-8.2309289E-01,-1.179961E+00,2.243264E-01,-2.7772051E-01,-1.1410886E+00,5.9887386E-02,9.8610911E-01,1.1090615E+00
7.9174917E-01,-1.2896645E+00,1.2702211E+00,3.4264843E-01,7.5800683E-01,1.1465939E+00,1.2176475E+00,-1.5070707E+00,4.8948695E-01
-8.5817615E-01,-1.543327E+00,1.4841344E+00,3.5285677E-01,6.6253487E-01,2.7506888E-01,6.6634763E-01,1.3250579E+00,4.143779E-01
-3.1466334E-01,1.4330387E+00,-3.9881254E-01,-8.6318704E-01,1.4192627E+00,-1.3417487E+00,-4.7323243E-01,-5.0169556E-01,9.5817924E-01
-1.2462918E+00,-1.5096389E+00,1.3163674E+00,2.9027079E-01,-5.6559896E-01,-4.1907246E-01,8.9509315E-01,3.7406967E-02,5.9758485E-01
-1.4286065E+00,-9.9922057E-01,1.0921475E+00,-3.1219807E-01,4.3772964E-01,9.9918052E-02,-1.2566696E+00,3.8035888E-01,8.464163E-01
6.0340032E-01,1.054267E+00,-6.0200547E-01,-6.5315343E-01,-6.8789479E-01,-1.4293751E+00,8.0939645E-02,-4.4930482E-01,7.2942388E-01
2.8815806E-01,4.8239747E-01,1.1639367E+00,-8.2499922E-01,-3.8672176E-01,2.5201574E-01,4.2989256E-02,9.2261617E-01,6.3050639E-01
-1.2633599E+00,-7.963327E-01,-4.1299815E-01,1.2280432E+00,3.225756E-01,7.6164065E-01,-4.5887457E-02,-4.914354E-01,6.0403257E-01
7.3461848E-01,-7.7903937E-01,-1.4818192E+00,-5.4102103E-01,-8.60843E-01,-1.0955867E+00,-1.5402977E+00,-3.0775595E-01,1.0613596E+00
